collector_location,collector_id,device_id,latitude,longitude,snapshot_datetime,Year,Month,Day,Hour,DayPeriod,Season,road,state,city
-Mxi_wAfTqt64yGGNigj,99,3967850978244b31,31.2273233,30.06069,2022-03-09 14:11:53.963171,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-Mxi_zPCxu_yxdYEMtDQ,99,3967850978244b31,31.2273233,30.06069,2022-03-09 14:12:07.181847,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-Mxia053JryoWuS81JnQ,99,3967850978244b31,31.2273233,30.06069,2022-03-09 14:12:14.084638,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-Mxia9DujOigxAqLwHtc,99,3967850978244b31,31.2190775,30.0616488,2022-03-09 14:12:51.514077,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaA90vY-gLVJA3Xu7,99,3967850978244b31,31.2190775,30.0616488,2022-03-09 14:12:55.297623,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaBSy1KLnnwuhvZJ7,99,3967850978244b31,31.2053355,30.0518987,2022-03-09 14:13:00.670369,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaCdJ4LIIQ5wTi2Za,99,3967850978244b31,31.2053355,30.0518987,2022-03-09 14:13:05.491964,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaE6B_DdlwewHt6_n,99,3967850978244b31,31.2053355,30.0518987,2022-03-09 14:13:11.500632,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaFJjXnXe1PhgyaJA,99,3967850978244b31,31.2053355,30.0518987,2022-03-09 14:13:16.463503,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaGV2ASfkPz-CiV-C,99,3967850978244b31,31.2053355,30.0518987,2022-03-09 14:13:21.283230,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaHbB7aKMb3xNU8FG,99,3967850978244b31,31.2053355,30.0518987,2022-03-09 14:13:25.836683,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaIrvQatMyVcT3ntn,99,3967850978244b31,31.2053355,30.0518987,2022-03-09 14:13:31.003795,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaJxh2daQbfK4Grw4,99,3967850978244b31,31.2053355,30.0518987,2022-03-09 14:13:35.469801,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaLQziePghBKcgXyK,99,3967850978244b31,31.2053355,30.0518987,2022-03-09 14:13:41.502921,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaMS84cHIebcGCx0H,99,3967850978244b31,31.2053355,30.0518987,2022-03-09 14:13:45.673104,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaNv0FyRx-NFwS19Z,99,3967850978244b31,31.2053355,30.0518987,2022-03-09 14:13:51.681383,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaOu7_QJiXVcfwx_Q,99,3967850978244b31,31.2053355,30.0518987,2022-03-09 14:13:55.720589,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaQ81VlTA_I9utcx0,99,3967850978244b31,31.2053355,30.0518987,2022-03-09 14:14:00.770049,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaRC-FUZNHkKJ7eiA,99,3967850978244b31,31.2053355,30.0518987,2022-03-09 14:14:05.120183,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaSllHO7bT8rdoYoA,99,3967850978244b31,31.2053355,30.0518987,2022-03-09 14:14:11.569522,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaTbw3OsfUnVbBYnP,99,3967850978244b31,31.2053355,30.0518987,2022-03-09 14:14:15.036292,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaUxa4skA07jLE2pe,99,3967850978244b31,31.2053355,30.0518987,2022-03-09 14:14:20.518201,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaWB8jXwNkNEFBn20,99,3967850978244b31,31.2053355,30.0518987,2022-03-09 14:14:25.545111,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaXbE-YJZ-xlm34oh,99,3967850978244b31,31.2273233,30.06069,2022-03-09 14:14:31.375016,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaYcnrDe7ToFii-ZU,99,3967850978244b31,31.2273233,30.06069,2022-03-09 14:14:35.571537,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaZwREH2SW_c7UfmC,99,3967850978244b31,31.2273233,30.06069,2022-03-09 14:14:40.924408,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaaGjq_JKrgJIHYNJ,99,3967850978244b31,31.2273233,30.06069,2022-03-09 14:14:46.383287,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiabOgpARcA41FXQNZ,99,3967850978244b31,31.2273233,30.06069,2022-03-09 14:14:50.988845,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiacbtxbVvxzJUds31,99,3967850978244b31,31.2273233,30.06069,2022-03-09 14:14:55.993004,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-Mxiadxk8-XSWShdnlvi,99,3967850978244b31,31.2273233,30.06069,2022-03-09 14:15:01.488726,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiafLtRLS7Ozx8ZDmF,99,3967850978244b31,31.2273233,30.06069,2022-03-09 14:15:07.193104,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiagglJpcLu9W31iYb,99,3967850978244b31,31.2273233,30.06069,2022-03-09 14:15:12.689764,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiahuTzaqE8vGVEZYy,99,3967850978244b31,31.2273233,30.06069,2022-03-09 14:15:17.662117,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-Mxiaj6BPHBPcUmYWWOk,99,3967850978244b31,31.2273233,30.06069,2022-03-09 14:15:22.572173,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-Mxiak3PpMvjLApxbraW,99,3967850978244b31,31.2273233,30.06069,2022-03-09 14:15:26.489944,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxialVkKidDWzX9i1II,99,3967850978244b31,31.2273233,30.06069,2022-03-09 14:15:32.400602,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiamjdNx07LmVzf54j,99,3967850978244b31,31.2273233,30.06069,2022-03-09 14:15:37.449657,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-Mxiao10pw4FPJF2Ektg,99,3967850978244b31,31.2273233,30.06069,2022-03-09 14:15:42.721839,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-Mxiap73YGWlNwu9wyU-,99,3967850978244b31,31.2273233,30.06069,2022-03-09 14:15:47.204680,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaqVh425k-ONUmxrx,99,3967850978244b31,31.2273233,30.06069,2022-03-09 14:15:52.877639,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-Mxiarbhe0kKkQjiGbgW,99,3967850978244b31,31.2273233,30.06069,2022-03-09 14:15:57.421228,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-Mxiaw6ZRqVZwto3O-Fb,99,3967850978244b31,31.2273233,30.06069,2022-03-09 14:16:15.844022,2022,March,Wednesday,14,afternoon,Spring,Muhammad Nabil Hamdi Street,Alexandria,Alexandria
-MxiaxXogeMzoWbxYLhB,99,3967850978244b31,31.1964587,30.0522982,2022-03-09 14:16:21.683941,2022,March,Wednesday,14,afternoon,Spring,"Khorshid Road, Return Road",Alexandria,Alexandria
-MxiayN-Wdz3pIGtGrnA,99,3967850978244b31,31.1964587,30.0522982,2022-03-09 14:16:25.088670,2022,March,Wednesday,14,afternoon,Spring,"Khorshid Road, Return Road",Alexandria,Alexandria
-Mxib-1RM8j_lBkGstxi,99,3967850978244b31,31.1964928,30.0528514,2022-03-09 14:16:31.900220,2022,March,Wednesday,14,afternoon,Spring,"Khorshid Road, Return Road",Alexandria,Alexandria
-Mxib-zxNF6nhYj8uxDF,99,3967850978244b31,31.1964928,30.0528514,2022-03-09 14:16:35.837853,2022,March,Wednesday,14,afternoon,Spring,"Khorshid Road, Return Road",Alexandria,Alexandria
-Mxib1QLOOuPGHUBFr0F,99,3967850978244b31,31.1965013,30.0537331,2022-03-09 14:16:41.686725,2022,March,Wednesday,14,afternoon,Spring,"Khorshid Road, Return Road",Alexandria,Alexandria
-Mxib2ZtYwyXoGSXOjLe,99,3967850978244b31,31.1965013,30.0537331,2022-03-09 14:16:46.392983,2022,March,Wednesday,14,afternoon,Spring,"Khorshid Road, Return Road",Alexandria,Alexandria
-Mxib3zgqeQlh-SFK6k2,99,3967850978244b31,31.1961218,30.0552148,2022-03-09 14:16:52.204268,2022,March,Wednesday,14,afternoon,Spring,"Khorshid Road, Return Road",Alexandria,Alexandria
-Mxib5E4Ru9qrGjDe37C,99,3967850978244b31,31.1961218,30.0552148,2022-03-09 14:16:57.285224,2022,March,Wednesday,14,afternoon,Spring,"Khorshid Road, Return Road",Alexandria,Alexandria
-Mxib6ICJAdEcDOoHELB,99,3967850978244b31,31.1958937,30.0562006,2022-03-09 14:17:01.645939,2022,March,Wednesday,14,afternoon,Spring,"Khorshid Road, Return Road",Alexandria,Alexandria
-Mxib7UQilLHMl2sCSsK,99,3967850978244b31,31.1958937,30.0562006,2022-03-09 14:17:06.523860,2022,March,Wednesday,14,afternoon,Spring,"Khorshid Road, Return Road",Alexandria,Alexandria
-Mxib8r_814FiuOVD7Nx,99,3967850978244b31,31.1937571,30.0578345,2022-03-09 14:17:12.165474,2022,March,Wednesday,14,afternoon,Spring,"Street, Mahmudiyah",Alexandria,Alexandria
-Mxib9ebX6BfPxhSEpN4,99,3967850978244b31,31.1937571,30.0578345,2022-03-09 14:17:15.431687,2022,March,Wednesday,14,afternoon,Spring,"Street, Mahmudiyah",Alexandria,Alexandria
-MxibBMJnL8s84oNG_fc,99,3967850978244b31,31.1935741,30.0580534,2022-03-09 14:17:22.388795,2022,March,Wednesday,14,afternoon,Spring,"Street, Mahmudiyah",Alexandria,Alexandria
-MxibCnJ7Lun38iDge0j,99,3967850978244b31,31.1935741,30.0580534,2022-03-09 14:17:28.275945,2022,March,Wednesday,14,afternoon,Spring,"Street, Mahmudiyah",Alexandria,Alexandria
-MxibE664t8ZK5ZJjia6,99,3967850978244b31,31.1935389,30.0580955,2022-03-09 14:17:33.639822,2022,March,Wednesday,14,afternoon,Spring,"Street, Mahmudiyah",Alexandria,Alexandria
-MxibHvkKVrhTwvrmVA-,99,3967850978244b31,31.192726,30.0607404,2022-03-09 14:17:49.296845,2022,March,Wednesday,14,afternoon,Spring,"Street, Mahmudiyah",Alexandria,Alexandria
-MxibJ5a0xK9xfC5w1en,99,3967850978244b31,31.1930048,30.0614798,2022-03-09 14:17:54.086272,2022,March,Wednesday,14,afternoon,Spring,"Street, Mahmudiyah",Alexandria,Alexandria
-MxibMY2VAXzLRanntrN,99,3967850978244b31,31.1931005,30.0617336,2022-03-09 14:18:08.195071,2022,March,Wednesday,14,afternoon,Spring,"Street, Mahmudiyah",Alexandria,Alexandria
-MxibNSIyrGn-C8lFuGu,99,3967850978244b31,31.1931005,30.0617336,2022-03-09 14:18:11.923903,2022,March,Wednesday,14,afternoon,Spring,"Street, Mahmudiyah",Alexandria,Alexandria
-MxibOx_Be1mTs_T3UHM,99,3967850978244b31,31.1931333,30.0618206,2022-03-09 14:18:18.085865,2022,March,Wednesday,14,afternoon,Spring,"Street, Mahmudiyah",Alexandria,Alexandria
-MxibS0zobtHdx8-dNOK,99,3967850978244b31,31.1931577,30.0618854,2022-03-09 14:18:30.655183,2022,March,Wednesday,14,afternoon,Spring,"Street, Mahmudiyah",Alexandria,Alexandria
-MxibYAV86o-za2V4Sa0,99,3967850978244b31,31.1901233,30.0647367,2022-03-09 14:18:55.840687,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-MxibZIJoyHtnit4gtaQ,99,3967850978244b31,31.1901233,30.0647367,2022-03-09 14:19:00.436284,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-Mxib_bSVI2a2oQSjjVZ,99,3967850978244b31,31.1901233,30.0647367,2022-03-09 14:19:05.821522,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-Mxibax9jehnJ_UUdU5a,99,3967850978244b31,31.1901233,30.0647367,2022-03-09 14:19:11.306342,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-MxibcBVQ1f18goeOkjl,99,3967850978244b31,31.1901233,30.0647367,2022-03-09 14:19:16.384399,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-MxibdR0J0APjft_0UIQ,99,3967850978244b31,31.1901233,30.0647367,2022-03-09 14:19:21.473380,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-MxibeWViCjBEKmvQM_r,99,3967850978244b31,31.1901233,30.0647367,2022-03-09 14:19:25.920595,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-MxibfdyZN4IXEoGj1-U,99,3967850978244b31,31.1901233,30.0647367,2022-03-09 14:19:30.558200,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-Mxibh0f5bGqAA83W-GL,99,3967850978244b31,31.1901233,30.0647367,2022-03-09 14:19:36.170936,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-MxibiICDAUx9qypJtoL,99,3967850978244b31,31.1901233,30.0647367,2022-03-09 14:19:41.389087,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-MxibjWTccbjES5ms7zh,99,3967850978244b31,31.1901233,30.0647367,2022-03-09 14:19:46.398044,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-MxibkSyUyyOlKhxNCH_,99,3967850978244b31,31.1901233,30.0647367,2022-03-09 14:19:50.270393,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-MxibmCv82i9iovf8MYx,99,3967850978244b31,31.1901233,30.0647367,2022-03-09 14:19:57.435308,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-MxibnF63o07z3DiCVYu,99,3967850978244b31,31.1901233,30.0647367,2022-03-09 14:20:01.671517,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-MxiboPmi2B5pPhexUlF,99,3967850978244b31,31.1901233,30.0647367,2022-03-09 14:20:06.450014,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-Mxibpc-edgUbEmYjXCB,99,3967850978244b31,31.1901233,30.0647367,2022-03-09 14:20:11.392876,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-MxibqlFrmpToUO0Z8Pi,99,3967850978244b31,31.1901233,30.0647367,2022-03-09 14:20:16.079936,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-MxibsIsHbejXNromRHX,99,3967850978244b31,31.1830095,30.0515376,2022-03-09 14:20:22.392802,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-MxibtJYNActtuSXwtrV,99,3967850978244b31,31.1830095,30.0515376,2022-03-09 14:20:26.531580,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-Mxibv-1igcnQVe1OdT3,99,3967850978244b31,31.1830095,30.0515376,2022-03-09 14:20:33.410090,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-Mxibx00uLslh85XL2_M,99,3967850978244b31,31.1830095,30.0515376,2022-03-09 14:20:41.665629,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-Mxibx6mGH_OEMEuIZZT,99,3967850978244b31,31.1830095,30.0515376,2022-03-09 14:20:42.098683,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-MxibzZv3fb9yRSz-R_c,99,3967850978244b31,31.1698327,30.0598433,2022-03-09 14:20:52.155451,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-Mxic-fUzC1fNdxiTf08,99,3967850978244b31,31.1698327,30.0598433,2022-03-09 14:20:56.671850,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-Mxic0y2EYg-d8CY_0nE,99,3967850978244b31,31.1830095,30.0515376,2022-03-09 14:21:01.955744,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-Mxic2NXeCPz9X72C4X6,99,3967850978244b31,31.1830095,30.0515376,2022-03-09 14:21:07.746175,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-Mxic53EqNKZ_9b0zehk,99,3967850978244b31,31.1698327,30.0598433,2022-03-09 14:21:18.735812,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-Mxic5rM8Mg0cTpXu0CC,99,3967850978244b31,31.1824027,30.0475651,2022-03-09 14:21:22.007165,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-Mxic7vFPSxw7YgQnEsK,99,3967850978244b31,31.1824027,30.0475651,2022-03-09 14:21:30.448502,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-MxicF3Zaa9wAD43uPun,99,3967850978244b31,31.172325,30.02912,2022-03-09 14:21:59.716256,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-MxicFbzKFohtTUORWbo,99,3967850978244b31,31.1957618,30.0360082,2022-03-09 14:22:01.983849,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-MxicGEPKUZt3iohog33,99,3967850978244b31,31.172325,30.02912,2022-03-09 14:22:04.506252,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-MxicGIjvpmzRQkjjZEi,99,3967850978244b31,31.1957618,30.0360082,2022-03-09 14:22:04.783867,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-MxicHBToQTUBu-t88S2,99,3967850978244b31,31.172325,30.02912,2022-03-09 14:22:08.414898,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-MxicIMx444vYiaZ6eaT,99,3967850978244b31,31.172325,30.02912,2022-03-09 14:22:13.245286,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-MxicJYkWrTNS_2f0PWH,99,3967850978244b31,31.172325,30.02912,2022-03-09 14:22:18.096702,2022,March,Wednesday,14,afternoon,Spring,International coastal road,Alexandria,Alexandria
-MxkHrRsn6-PTh1jO6vm,99,3967850978244b31,31.0935486,29.7377018,2022-03-09 22:07:48.280508,2022,March,Wednesday,22,evening,Spring,International coastal road,Alexandria,Alexandria
-MxkHsKLdkFYhJNi1cSo,99,3967850978244b31,31.0935486,29.7377018,2022-03-09 22:07:51.893928,2022,March,Wednesday,22,evening,Spring,International coastal road,Alexandria,Alexandria
-MxkHtXArp2QA6Z7W8C1,99,3967850978244b31,31.0935486,29.7377018,2022-03-09 22:07:56.811419,2022,March,Wednesday,22,evening,Spring,International coastal road,Alexandria,Alexandria
-MxkHulU5-7s8j7-FnKV,99,3967850978244b31,31.0935642,29.7376557,2022-03-09 22:08:01.887369,2022,March,Wednesday,22,evening,Spring,International coastal road,Alexandria,Alexandria
-MxkUMptylzJIlI9YnxQ,99,3967850978244b31,31.0925337,29.7373965,2022-03-09 23:02:26.681384,2022,March,Wednesday,23,evening,Spring,Salam Beach Street 17,Alexandria,Alexandria
-MxkUNtJbm84QnMwu4sA,99,3967850978244b31,31.0925337,29.7373965,2022-03-09 23:02:30.996589,2022,March,Wednesday,23,evening,Spring,Salam Beach Street 17,Alexandria,Alexandria
-MxkUP4yHVvs0hzKZCV2,99,3967850978244b31,31.0925332,29.7373962,2022-03-09 23:02:35.902206,2022,March,Wednesday,23,evening,Spring,Salam Beach Street 17,Alexandria,Alexandria
-MxkUQIwVUEQEXhbL3MB,99,3967850978244b31,31.0925327,29.7373958,2022-03-09 23:02:40.892919,2022,March,Wednesday,23,evening,Spring,Salam Beach Street 17,Alexandria,Alexandria
-MxkURdaDoDPw1YsBDkE,99,3967850978244b31,31.0925323,29.7373955,2022-03-09 23:02:46.374016,2022,March,Wednesday,23,evening,Spring,Salam Beach Street 17,Alexandria,Alexandria
-MxkUSkgja7TZWSKY6KR,99,3967850978244b31,31.0925323,29.7373955,2022-03-09 23:02:50.924320,2022,March,Wednesday,23,evening,Spring,Salam Beach Street 17,Alexandria,Alexandria
-MxkUU6gVT77gmdnwvPI,99,3967850978244b31,31.0925319,29.7373952,2022-03-09 23:02:56.492199,2022,March,Wednesday,23,evening,Spring,Salam Beach Street 17,Alexandria,Alexandria
-MxkUVDzDJz34Z0e-BSW,99,3967850978244b31,31.0925319,29.7373952,2022-03-09 23:03:01.055394,2022,March,Wednesday,23,evening,Spring,Salam Beach Street 17,Alexandria,Alexandria
-MxkUWYUTIq8i04STqpr,99,3967850978244b31,31.0925316,29.737395,2022-03-09 23:03:06.463771,2022,March,Wednesday,23,evening,Spring,Salam Beach Street 17,Alexandria,Alexandria
-MxkUXeuiOzwGTfrmlD2,99,3967850978244b31,31.0925316,29.737395,2022-03-09 23:03:11.034461,2022,March,Wednesday,23,evening,Spring,Salam Beach Street 17,Alexandria,Alexandria
-MxkUYzsLdM2yehn_rpy,99,3967850978244b31,31.0925317,29.737395,2022-03-09 23:03:16.472278,2022,March,Wednesday,23,evening,Spring,Salam Beach Street 17,Alexandria,Alexandria
-MxkU_5Vyakh3DeHkYAu,99,3967850978244b31,31.0925317,29.737395,2022-03-09 23:03:20.992863,2022,March,Wednesday,23,evening,Spring,Salam Beach Street 17,Alexandria,Alexandria
-MxkUbab1sv2Ra5GFDFa,99,3967850978244b31,31.0925319,29.7373952,2022-03-09 23:03:31.238972,2022,March,Wednesday,23,evening,Spring,Salam Beach Street 17,Alexandria,Alexandria
-MxkUcl2QsiF23zGPcn1,99,3967850978244b31,31.0925319,29.7373952,2022-03-09 23:03:36.003050,2022,March,Wednesday,23,evening,Spring,Salam Beach Street 17,Alexandria,Alexandria
-Mxkd7gvbXfLQUOtTSz8,99,3967850978244b31,31.0895039,29.7348219,2022-03-09 23:45:06.107164,2022,March,Wednesday,23,evening,Spring,Street 7,Alexandria,Alexandria
-Mxkd8ljFYD4detqlWs8,99,3967850978244b31,31.0895039,29.7348219,2022-03-09 23:45:10.511353,2022,March,Wednesday,23,evening,Spring,Street 7,Alexandria,Alexandria
-MxmQktlXx6I55UcZBlY,99,3967850978244b31,31.0925317,29.7373902,2022-03-10 08:05:55.185150,2022,March,Thursday,8,morning,Spring,Salam Beach Street 17,Alexandria,Alexandria
